C:\Documents and Settings\WinTest\Desktop\shashika\Exp_01_2024_09_03\S01_1771_Day01.CSV


Created ,9/23/2008,8:35:14 PM
Exported,9/23/2008,8:42:08 PM

Channels
Disp,Load 1,Load 2,Load 3,DirCmd A,UserCalc1,UserCalc2,UserCalc3,UserCalc4,Axial cmd,Axial err,

Units
mm,N,N,N,V,V,V,V,V,mm,%,

Movers
Axial,

   
"Points","Elapsed Time ","Scan Time ","Disp  ","Load 1 ",
"      ","Sec          ","Sec       ","mm    ","N      ",
      91,         4.9000,      0.9000,  -0.999,   -0.513,
      92,         4.9100,      0.9100,  -0.999,   -0.512,
      93,         4.9200,      0.9200,  -0.998,   -0.513,
      94,         4.9300,      0.9300,  -0.998,   -0.511,
      95,         4.9400,      0.9400,  -0.999,   -0.509,
      96,         4.9500,      0.9500,  -0.999,   -0.509,
      97,         4.9600,      0.9600,  -0.999,   -0.507,
      98,         4.9700,      0.9700,  -0.999,   -0.505,
      99,         4.9800,      0.9800,  -0.998,   -0.501,
     100,         4.9900,      0.9900,  -0.998,   -0.501,
       1,         5.0000,      0.0000,  -0.999,   -0.501,
   
       1,         5.0030,      0.0000,  -0.998,   -0.501,
       2,         5.0130,      0.0100,  -1.047,   -0.818,
       3,         5.0230,      0.0200,  -1.521,   -3.813,
       4,         5.0330,      0.0300,  -1.837,   -5.441,
       5,         5.0430,      0.0400,  -2.027,   -7.521,
       6,         5.0530,      0.0500,  -2.122,   -7.562,
       7,         5.0630,      0.0600,  -2.196,   -8.699,
       8,         5.0730,      0.0700,  -2.220,   -8.440,
       9,         5.0830,      0.0800,  -2.251,   -8.758,
      10,         5.0930,      0.0900,  -2.204,   -7.311,
      11,         5.1030,      0.1000,  -2.017,   -4.513,
      12,         5.1130,      0.1100,  -1.809,   -2.637,
      13,         5.1230,      0.1200,  -1.617,   -1.710,
      14,         5.1330,      0.1300,  -1.575,   -1.637,
      15,         5.1430,      0.1400,  -1.417,   -0.935,
      16,         5.1530,      0.1500,  -1.375,   -0.983,
      17,         5.1630,      0.1600,  -1.359,   -0.932,
      18,         5.1730,      0.1700,  -1.286,   -0.682,
      19,         5.1830,      0.1800,  -1.263,   -0.711,
      20,         5.1930,      0.1900,  -1.257,   -0.713,
      21,         5.2030,      0.2000,  -1.227,   -0.612,
      22,         5.2130,      0.2100,  -1.204,   -0.590,
      23,         5.2230,      0.2200,  -1.200,   -0.606,
      24,         5.2330,      0.2300,  -1.188,   -0.571,
      25,         5.2430,      0.2400,  -1.174,   -0.546,
      26,         5.2530,      0.2500,  -1.167,   -0.549,
      27,         5.2630,      0.2600,  -1.163,   -0.547,
      28,         5.2730,      0.2700,  -1.156,   -0.537,
      29,         5.2830,      0.2800,  -1.151,   -0.531,
      30,         5.2930,      0.2900,  -1.146,   -0.529,
      31,         5.3030,      0.3000,  -1.142,   -0.527,
      32,         5.3130,      0.3100,  -1.138,   -0.522,
      33,         5.3230,      0.3200,  -1.134,   -0.521,
      34,         5.3330,      0.3300,  -1.132,   -0.518,
      35,         5.3430,      0.3400,  -1.128,   -0.516,
      36,         5.3530,      0.3500,  -1.126,   -0.514,
      37,         5.3630,      0.3600,  -1.124,   -0.516,
      38,         5.3730,      0.3700,  -1.122,   -0.512,
      39,         5.3830,      0.3800,  -1.120,   -0.512,
      40,         5.3930,      0.3900,  -1.118,   -0.512,
      41,         5.4030,      0.4000,  -1.116,   -0.509,
      42,         5.4130,      0.4100,  -1.114,   -0.507,
      43,         5.4230,      0.4200,  -1.113,   -0.504,
      44,         5.4330,      0.4300,  -1.112,   -0.505,
      45,         5.4430,      0.4400,  -1.111,   -0.505,
      46,         5.4530,      0.4500,  -1.110,   -0.503,
      47,         5.4630,      0.4600,  -1.110,   -0.504,
      48,         5.4730,      0.4700,  -1.109,   -0.503,
      49,         5.4830,      0.4800,  -1.108,   -0.503,
      50,         5.4930,      0.4900,  -1.108,   -0.503,
      51,         5.5030,      0.5000,  -1.108,   -0.504,
      52,         5.5130,      0.5100,  -1.107,   -0.504,
      53,         5.5230,      0.5200,  -1.107,   -0.503,
      54,         5.5330,      0.5300,  -1.107,   -0.504,
      55,         5.5430,      0.5400,  -1.106,   -0.503,
      56,         5.5530,      0.5500,  -1.106,   -0.503,
      57,         5.5630,      0.5600,  -1.106,   -0.501,
      58,         5.5730,      0.5700,  -1.105,   -0.503,
      59,         5.5830,      0.5800,  -1.104,   -0.503,
      60,         5.5930,      0.5900,  -1.104,   -0.503,
      61,         5.6030,      0.6000,  -1.104,   -0.501,
      62,         5.6130,      0.6100,  -1.103,   -0.500,
      63,         5.6230,      0.6200,  -1.104,   -0.501,
      64,         5.6330,      0.6300,  -1.103,   -0.500,
      65,         5.6430,      0.6400,  -1.103,   -0.501,
      66,         5.6530,      0.6500,  -1.103,   -0.501,
      67,         5.6630,      0.6600,  -1.103,   -0.501,
      68,         5.6730,      0.6700,  -1.103,   -0.500,
      69,         5.6830,      0.6800,  -1.102,   -0.500,
      70,         5.6930,      0.6900,  -1.102,   -0.501,
      71,         5.7030,      0.7000,  -1.102,   -0.500,
      72,         5.7130,      0.7100,  -1.102,   -0.500,
      73,         5.7230,      0.7200,  -1.102,   -0.501,
      74,         5.7330,      0.7300,  -1.102,   -0.501,
      75,         5.7430,      0.7400,  -1.101,   -0.503,
      76,         5.7530,      0.7500,  -1.101,   -0.503,
      77,         5.7630,      0.7600,  -1.101,   -0.503,
      78,         5.7730,      0.7700,  -1.100,   -0.504,
      79,         5.7830,      0.7800,  -1.100,   -0.505,
      80,         5.7930,      0.7900,  -1.100,   -0.506,
      81,         5.8030,      0.8000,  -1.100,   -0.506,
      82,         5.8130,      0.8100,  -1.099,   -0.506,
      83,         5.8230,      0.8200,  -1.099,   -0.507,
      84,         5.8330,      0.8300,  -1.098,   -0.507,
      85,         5.8430,      0.8400,  -1.097,   -0.505,
      86,         5.8530,      0.8500,  -1.096,   -0.503,
      87,         5.8630,      0.8600,  -1.096,   -0.499,
      88,         5.8730,      0.8700,  -1.094,   -0.496,
      89,         5.8830,      0.8800,  -1.094,   -0.494,
      90,         5.8930,      0.8900,  -1.094,   -0.492,
      91,         5.9030,      0.9000,  -1.093,   -0.489,
      92,         5.9130,      0.9100,  -1.093,   -0.489,
      93,         5.9230,      0.9200,  -1.093,   -0.490,
      94,         5.9330,      0.9300,  -1.093,   -0.489,
      95,         5.9430,      0.9400,  -1.093,   -0.488,
      96,         5.9530,      0.9500,  -1.093,   -0.488,
      97,         5.9630,      0.9600,  -1.093,   -0.487,
      98,         5.9730,      0.9700,  -1.093,   -0.487,
      99,         5.9830,      0.9800,  -1.093,   -0.488,
     100,         5.9930,      0.9900,  -1.093,   -0.488,
       1,         6.0030,      0.0000,  -1.093,   -0.488,
       2,         6.0130,      0.0100,  -1.093,   -0.489,
       3,         6.0230,      0.0200,  -1.093,   -0.488,
       4,         6.0330,      0.0300,  -1.093,   -0.490,
       5,         6.0430,      0.0400,  -1.093,   -0.490,
       6,         6.0530,      0.0500,  -1.093,   -0.488,
       7,         6.0630,      0.0600,  -1.093,   -0.488,
       8,         6.0730,      0.0700,  -1.093,   -0.490,
       9,         6.0830,      0.0800,  -1.093,   -0.491,
      10,         6.0930,      0.0900,  -1.093,   -0.490,
      11,         6.1030,      0.1000,  -1.093,   -0.490,
      12,         6.1130,      0.1100,  -1.093,   -0.489,
      13,         6.1230,      0.1200,  -1.094,   -0.488,
      14,         6.1330,      0.1300,  -1.093,   -0.491,
      15,         6.1430,      0.1400,  -1.093,   -0.491,
      16,         6.1530,      0.1500,  -1.093,   -0.492,
      17,         6.1630,      0.1600,  -1.093,   -0.492,
      18,         6.1730,      0.1700,  -1.093,   -0.491,
      19,         6.1830,      0.1800,  -1.093,   -0.492,
      20,         6.1930,      0.1900,  -1.093,   -0.491,
      21,         6.2030,      0.2000,  -1.093,   -0.492,
      22,         6.2130,      0.2100,  -1.093,   -0.490,
      23,         6.2230,      0.2200,  -1.094,   -0.492,
      24,         6.2330,      0.2300,  -1.093,   -0.492,
      25,         6.2430,      0.2400,  -1.093,   -0.491,
      26,         6.2530,      0.2500,  -1.094,   -0.491,
      27,         6.2630,      0.2600,  -1.093,   -0.492,
      28,         6.2730,      0.2700,  -1.093,   -0.491,
      29,         6.2830,      0.2800,  -1.093,   -0.492,
      30,         6.2930,      0.2900,  -1.093,   -0.491,
      31,         6.3030,      0.3000,  -1.093,   -0.491,
      32,         6.3130,      0.3100,  -1.093,   -0.492,
      33,         6.3230,      0.3200,  -1.094,   -0.492,
      34,         6.3330,      0.3300,  -1.093,   -0.493,
      35,         6.3430,      0.3400,  -1.093,   -0.494,
      36,         6.3530,      0.3500,  -1.093,   -0.494,
      37,         6.3630,      0.3600,  -1.093,   -0.494,
      38,         6.3730,      0.3700,  -1.094,   -0.496,
      39,         6.3830,      0.3800,  -1.094,   -0.498,
      40,         6.3930,      0.3900,  -1.093,   -0.501,
      41,         6.4030,      0.4000,  -1.093,   -0.501,
      42,         6.4130,      0.4100,  -1.094,   -0.503,
      43,         6.4230,      0.4200,  -1.094,   -0.505,
      44,         6.4330,      0.4300,  -1.093,   -0.505,
      45,         6.4430,      0.4400,  -1.094,   -0.507,
      46,         6.4530,      0.4500,  -1.093,   -0.505,
      47,         6.4630,      0.4600,  -1.093,   -0.505,
      48,         6.4730,      0.4700,  -1.093,   -0.503,
      49,         6.4830,      0.4800,  -1.093,   -0.501,
      50,         6.4930,      0.4900,  -1.093,   -0.496,
      51,         6.5030,      0.5000,  -1.094,   -0.496,
      52,         6.5130,      0.5100,  -1.093,   -0.495,
      53,         6.5230,      0.5200,  -1.094,   -0.495,
      54,         6.5330,      0.5300,  -1.093,   -0.493,
      55,         6.5430,      0.5400,  -1.093,   -0.494,
      56,         6.5530,      0.5500,  -1.094,   -0.493,
      57,         6.5630,      0.5600,  -1.093,   -0.492,
      58,         6.5730,      0.5700,  -1.093,   -0.492,
      59,         6.5830,      0.5800,  -1.093,   -0.493,
      60,         6.5930,      0.5900,  -1.093,   -0.491,
      61,         6.6030,      0.6000,  -1.093,   -0.492,
      62,         6.6130,      0.6100,  -1.093,   -0.492,
      63,         6.6230,      0.6200,  -1.094,   -0.491,
      64,         6.6330,      0.6300,  -1.094,   -0.492,
      65,         6.6430,      0.6400,  -1.094,   -0.492,
      66,         6.6530,      0.6500,  -1.093,   -0.490,
      67,         6.6630,      0.6600,  -1.094,   -0.490,
      68,         6.6730,      0.6700,  -1.094,   -0.490,
      69,         6.6830,      0.6800,  -1.094,   -0.492,
      70,         6.6930,      0.6900,  -1.094,   -0.491,
      71,         6.7030,      0.7000,  -1.094,   -0.491,
      72,         6.7130,      0.7100,  -1.094,   -0.490,
      73,         6.7230,      0.7200,  -1.094,   -0.491,
      74,         6.7330,      0.7300,  -1.094,   -0.490,
      75,         6.7430,      0.7400,  -1.094,   -0.490,
      76,         6.7530,      0.7500,  -1.094,   -0.489,
      77,         6.7630,      0.7600,  -1.094,   -0.491,
      78,         6.7730,      0.7700,  -1.094,   -0.492,
      79,         6.7830,      0.7800,  -1.094,   -0.492,
      80,         6.7930,      0.7900,  -1.094,   -0.492,
      81,         6.8030,      0.8000,  -1.094,   -0.492,
      82,         6.8130,      0.8100,  -1.094,   -0.492,
      83,         6.8230,      0.8200,  -1.095,   -0.492,
      84,         6.8330,      0.8300,  -1.094,   -0.493,
      85,         6.8430,      0.8400,  -1.094,   -0.492,
      86,         6.8530,      0.8500,  -1.095,   -0.492,
      87,         6.8630,      0.8600,  -1.095,   -0.494,
      88,         6.8730,      0.8700,  -1.096,   -0.494,
      89,         6.8830,      0.8800,  -1.095,   -0.494,
      90,         6.8930,      0.8900,  -1.095,   -0.496,
      91,         6.9030,      0.9000,  -1.096,   -0.494,
      92,         6.9130,      0.9100,  -1.096,   -0.495,
      93,         6.9230,      0.9200,  -1.096,   -0.497,
      94,         6.9330,      0.9300,  -1.096,   -0.498,
      95,         6.9430,      0.9400,  -1.096,   -0.498,
      96,         6.9530,      0.9500,  -1.096,   -0.501,
      97,         6.9630,      0.9600,  -1.096,   -0.503,
      98,         6.9730,      0.9700,  -1.096,   -0.505,
      99,         6.9830,      0.9800,  -1.096,   -0.506,
     100,         6.9930,      0.9900,  -1.096,   -0.508,
       1,         7.0030,      0.0000,  -1.097,   -0.509,
       2,         7.0130,      0.0100,  -1.097,   -0.511,
       3,         7.0230,      0.0200,  -1.096,   -0.511,
       4,         7.0330,      0.0300,  -1.097,   -0.511,
       5,         7.0430,      0.0400,  -1.097,   -0.509,
       6,         7.0530,      0.0500,  -1.097,   -0.507,
       7,         7.0630,      0.0600,  -1.096,   -0.505,
       8,         7.0730,      0.0700,  -1.097,   -0.503,
       9,         7.0830,      0.0800,  -1.097,   -0.501,
      10,         7.0930,      0.0900,  -1.097,   -0.500,
      11,         7.1030,      0.1000,  -1.096,   -0.498,
      12,         7.1130,      0.1100,  -1.096,   -0.497,
      13,         7.1230,      0.1200,  -1.096,   -0.497,
      14,         7.1330,      0.1300,  -1.096,   -0.496,
      15,         7.1430,      0.1400,  -1.096,   -0.496,
      16,         7.1530,      0.1500,  -1.096,   -0.495,
      17,         7.1630,      0.1600,  -1.097,   -0.496,
      18,         7.1730,      0.1700,  -1.097,   -0.496,
      19,         7.1830,      0.1800,  -1.096,   -0.496,
      20,         7.1930,      0.1900,  -1.097,   -0.495,
      21,         7.2030,      0.2000,  -1.097,   -0.496,
      22,         7.2130,      0.2100,  -1.097,   -0.495,
      23,         7.2230,      0.2200,  -1.097,   -0.495,
      24,         7.2330,      0.2300,  -1.097,   -0.494,
      25,         7.2430,      0.2400,  -1.096,   -0.496,
      26,         7.2530,      0.2500,  -1.097,   -0.494,
      27,         7.2630,      0.2600,  -1.097,   -0.495,
      28,         7.2730,      0.2700,  -1.097,   -0.494,
      29,         7.2830,      0.2800,  -1.097,   -0.495,
      30,         7.2930,      0.2900,  -1.097,   -0.496,
      31,         7.3030,      0.3000,  -1.097,   -0.495,
      32,         7.3130,      0.3100,  -1.097,   -0.494,
      33,         7.3230,      0.3200,  -1.097,   -0.494,
      34,         7.3330,      0.3300,  -1.097,   -0.494,
      35,         7.3430,      0.3400,  -1.097,   -0.495,
      36,         7.3530,      0.3500,  -1.097,   -0.494,
      37,         7.3630,      0.3600,  -1.097,   -0.494,
      38,         7.3730,      0.3700,  -1.097,   -0.495,
      39,         7.3830,      0.3800,  -1.098,   -0.496,
      40,         7.3930,      0.3900,  -1.098,   -0.496,
      41,         7.4030,      0.4000,  -1.097,   -0.495,
      42,         7.4130,      0.4100,  -1.098,   -0.496,
      43,         7.4230,      0.4200,  -1.097,   -0.497,
      44,         7.4330,      0.4300,  -1.098,   -0.498,
      45,         7.4430,      0.4400,  -1.098,   -0.498,
      46,         7.4530,      0.4500,  -1.099,   -0.497,
      47,         7.4630,      0.4600,  -1.099,   -0.498,
      48,         7.4730,      0.4700,  -1.098,   -0.498,
      49,         7.4830,      0.4800,  -1.098,   -0.498,
      50,         7.4930,      0.4900,  -1.099,   -0.499,
      51,         7.5030,      0.5000,  -1.099,   -0.501,
      52,         7.5130,      0.5100,  -1.099,   -0.501,
      53,         7.5230,      0.5200,  -1.099,   -0.503,
      54,         7.5330,      0.5300,  -1.099,   -0.504,
      55,         7.5430,      0.5400,  -1.099,   -0.507,
      56,         7.5530,      0.5500,  -1.099,   -0.507,
      57,         7.5630,      0.5600,  -1.099,   -0.510,
      58,         7.5730,      0.5700,  -1.100,   -0.510,
      59,         7.5830,      0.5800,  -1.099,   -0.511,
      60,         7.5930,      0.5900,  -1.099,   -0.512,
      61,         7.6030,      0.6000,  -1.099,   -0.512,
      62,         7.6130,      0.6100,  -1.099,   -0.510,
      63,         7.6230,      0.6200,  -1.099,   -0.509,
      64,         7.6330,      0.6300,  -1.099,   -0.507,
      65,         7.6430,      0.6400,  -1.099,   -0.505,
      66,         7.6530,      0.6500,  -1.099,   -0.503,
      67,         7.6630,      0.6600,  -1.099,   -0.503,
      68,         7.6730,      0.6700,  -1.099,   -0.501,
      69,         7.6830,      0.6800,  -1.100,   -0.499,
      70,         7.6930,      0.6900,  -1.099,   -0.498,
      71,         7.7030,      0.7000,  -1.099,   -0.498,
      72,         7.7130,      0.7100,  -1.099,   -0.496,
      73,         7.7230,      0.7200,  -1.099,   -0.497,
